	price_eur	year	km_age	Abarth	Aixam	Alfa_Romeo	Audi	BMW	Buick	Chrysler	Citroën	Corvette	DS_Automobiles	Dacia	Dodge	Fiat	Ford	Honda	Hyundai	Infiniti	Jaguar	Jeep	Kia	Land_Rover	Lotus	MINI	Maserati	Mazda	Mercedes-Benz	Mitsubishi	Nissan	Opel	Other	Peugeot	Plymouth	Polestar	Porsche	Renault	Seat	Skoda	Smart	Subaru	Suzuki	Toyota	Triumph	Volkswagen	Volvo
63	0.3716483358493279	0.9975284231339596	0.4191311711854762	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
64	0.3716483358493279	0.972318339100346	0.4188003652097971	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
65	0.3285170009345122	0.9940682155215028	0.418469559234118	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
66	0.3285170009345122	0.9970341077607514	0.4164847233800431	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
67	0.3277981453525986	0.9975284231339596	0.4159885144165244	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
68	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
69	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
70	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
71	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
72	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
73	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
74	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
75	0.3285170009345122	0.9975284231339596	0.4146884469321054	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
76	0.3587089353748832	0.995551161641127	0.4141690815502891	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
77	0.3719358780820933	0.9975284231339596	0.4107055429849285	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
78	0.4025591258716124	0.9846762234305488	0.4101994098421394	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
79	0.3119833225504996	0.9980227385071676	0.4099049925237849	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
80	0.328660772050895	0.9975284231339596	0.4050884575178966	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
81	0.4025591258716124	0.9965397923875432	0.4035832903285565	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
